Sales Men,Party Name
1RAMESH AHUJA (MIS),FMC PHARMA - BHIWANDI
1RAMESH AHUJA (MIS),SHIVMARTAND HEALTHCARE- PADGHA
1RAMESH AHUJA (MIS),MAGNUS PHARMA - KOPARKHAIRANE
1RAMESH AHUJA (MIS),MAHAVIR PHARMA-KALYAN
1RAMESH AHUJA (MIS),SHRINATH ENTERPRISES - DOMBIVALI
1RAMESH AHUJA (MIS),KRISHNA HEALTHCARE - DOMBIVALI
1RAMESH AHUJA (MIS),RUDRA PHARMA - ULHASNAGAR
1RAMESH AHUJA (MIS),WELCOME DIST - AMBERNATH
1RAMESH AHUJA (MIS),PHARMACHEM HEALTHCARE - ULHASNAGAR XX
1RAMESH AHUJA (MIS),I.S. PHARMA - BHIWANDI
1RAMESH AHUJA (MIS),GURU ENTERPRISES - ULHASNAGAR
1RAMESH AHUJA (MIS),RIDDHI SURGICAL-GHANSOLI
1RAMESH AHUJA (MIS),MEDX LIFECARE - KOPARKHAIRANE
1RAMESH AHUJA (MIS),K3 PHAMA-KALYAN
1RAMESH AHUJA (MIS),SURABHI PHARMA - KALYAN
1RAMESH AHUJA (MIS),RAMNARAYAN ENT - THANE
1RAMESH AHUJA (MIS),VISION PHARMACHEM - DOMBIVALI
1RAMESH AHUJA (MIS),MEDLINK PHARMA - DOMBIVLI
1RAMESH AHUJA (MIS),SAI PHARMA -AMBERNATH
1RAMESH AHUJA (MIS),SHAH ENTERPRISES-KALYAN
1RAMESH AHUJA (MIS),AMRIT PHARMA - KALYAN
1RAMESH AHUJA (MIS),XXXX S D INDIA - DOMBIVALI
1RAMESH AHUJA (MIS),SAI KRUPA  - KALYAN
1RAMESH AHUJA (MIS),VARDHAMAN AGENCY - THANE
1RAMESH AHUJA (MIS),B.B AGENCIES - PANVEL
1RAMESH AHUJA (MIS),RAJKALPANA - SHAHAD
1RAMESH AHUJA (MIS),TRIMURTI ENTERPRISES-THANE
1RAMESH AHUJA (MIS),YASH PHARMA - DOMBIVLI
1RAMESH AHUJA (MIS),HARIKA DISTR - ULHASNAGAR
1RAMESH AHUJA (MIS),TAJ PHARMA - BHIWANDI
1RAMESH AHUJA (MIS),HAVISH PHARMA - DOMBIVALI
1RAMESH AHUJA (MIS),PHARMA EXPRESS-ULHASNAGAR
1RAMESH AHUJA (MIS),M M PHARMA - PANVEL
1RAMESH AHUJA (MIS),VK PHARMACEUTICALS - THANE
1RAMESH AHUJA (MIS),AMEY PHARMA - KALYAN
1RAMESH AHUJA (MIS),SAIKRIPA DISTRIBUTORS - SANPADA
1RAMESH AHUJA (MIS),TRIMURTI ENT - BADLAPUR
1RAMESH AHUJA (MIS),A.K.PHARMA-BHIWANDI
1RAMESH AHUJA (MIS),A.M.PHARMA - BHIWANDI
1RAMESH AHUJA (MIS),DOSHI AGENCIES - MULUND
1RAMESH AHUJA (MIS),YOG PHARAMA-ULHASNAGAR
1RAMESH AHUJA (MIS),KAILASHPATI NX MEDICAL - ULHASNAGAR
1RAMESH AHUJA (MIS),EUPHEME HEALTHCARE - KALYAN
1RAMESH AHUJA (MIS),S.K PHARMA - BHIWANDI
1RAMESH AHUJA (MIS),MANISH ENT - MULUND
1RAMESH AHUJA (MIS),MADANLAL & SONS - ULHASNAGAR
1RAMESH AHUJA (MIS),GAWALI DIST-AMBERNATH
1RAMESH AHUJA (MIS),POOJA PHARMA - MULUND
1RAMESH AHUJA (MIS),HARI RAM - ULHASNAGAR
1RAMESH AHUJA (MIS),A.T.ENTERPRISES - BHIWANDI
1RAMESH AHUJA (MIS),JUPITER ENT-BHIWANDI
1RAMESH AHUJA (MIS),SATYAM MEDICAL WHOLESALE - ULHASNAGAR
1RAMESH AHUJA (MIS),INDRAYANI DIST - DOMBIVALI
1RAMESH AHUJA (MIS),KAMAL (SUNDER) - ULHASNAGAR
1RAMESH AHUJA (MIS),KINGS MEDICO - ULHASNAGAR
1RAMESH AHUJA (MIS),SHIVAM MEDICAL AGENCY - WADALA
1RAMESH AHUJA (MIS),PRIME AGENCY -BHIWANDI
1RAMESH AHUJA (MIS),RAVI ENTERPRISE - DOMBIVALI
1RAMESH AHUJA (MIS),YASH PHARMA - ULHASNAGAR
1RAMESH AHUJA (MIS),MEDIC PHARMA - BHIWANDI
1RAMESH AHUJA (MIS),GLOBAL PARMACITICAL-BHIWANDI
1RAMESH AHUJA (MIS),ARJUN PHARMA - SANPADA
1RAMESH AHUJA (MIS),VIVI LIFE CARE LLP - RABALE
1RAMESH AHUJA (MIS),DHANAI DISTRIBUTORS - CHALISGAON
1RAMESH AHUJA (MIS),GLOBAL PHARMA - MUMBRA
1RAMESH AHUJA (MIS),RAMAI GENRICO - ULHASNAGAR -xx
1RAMESH AHUJA (MIS),MAHALAXMI MEDICAL AGENCY - ULHASNAGAR
1RAMESH AHUJA (MIS),CURECRAFT HEALTHCARE - ULHASNAGAR
1RAMESH AHUJA (MIS),LOTUS PHARMA-AKURLI(PANVEL)
1RAMESH AHUJA (MIS),OM SAI PHARMA - PANVEL
1RAMESH AHUJA (MIS),ANVI ENTERPRISES - KALYAN
1RAMESH AHUJA (MIS),PRABHU PHARMA - ULHASNAGAR
1RAMESH AHUJA (MIS),YOGINI HEALTH SOLUTIONS - DOMBIVLI
1RAMESH AHUJA (MIS),S D INDIA MEDICARE - DOMBIVALI
1RAMESH AHUJA (MIS),MAHADEV DIST. - KALYAN (JITENDRA)
1RAMESH AHUJA (MIS),VISHAL SURGICALS - KALYAN
1RAMESH AHUJA (MIS),DATTAKRUPA DIST - KAMOTHE
1RAMESH AHUJA (MIS),SHIV SURGICAL - ULWE
1RAMESH AHUJA (MIS),KAPIL MEDICAL - ULHASNAGAR
1RAMESH AHUJA (MIS),SHREE KRISHNA HEALTHCARE - DOMBIVALI
1RAMESH AHUJA (MIS),KAILASH MEDICAL -ULHASNAGAR
1RAMESH AHUJA (MIS),MEDBUN PHARMA-KARANJADE
1RAMESH AHUJA (MIS),SHIVANSH HEALTHCARE - KALYAN
1RAMESH AHUJA (MIS),FORTUNE HEALTHCARE - MAHAPE
1RAMESH AHUJA (MIS),GOLDEN LIFE PHARMA-KALYAN
1RAMESH AHUJA (MIS),MEHTA DISTRIBUTORS - GHANSOLI
1RAMESH AHUJA (MIS),NAVINO - ULHASNAGAR
1RAMESH AHUJA (MIS),PARAM HEALTH SOLUTIOND LLP - SANPADA
1RAMESH AHUJA (MIS),CARE CREST PHARMACEUTICAL - THANE
1RAMESH AHUJA (MIS),MIHIR ENT - GHATKOPAR
1RAMESH AHUJA (MIS),KAILASH SURGIPHARMA - KALYAN
1RAMESH AHUJA (MIS),J.V.ENTERPRISES - BADLAPUR
1RAMESH AHUJA (MIS),SANIYA DISTRIBUTORS - PANVEL
1RAMESH AHUJA (MIS),V R HEALTH CARE - KALYAN
1RAMESH AHUJA (MIS),JAY PHARMA-PANVEL
1RAMESH AHUJA (MIS),OYSTER HEALTHCARE-KAMOTHE
1RAMESH AHUJA (MIS),SHUBHAM MEDICAL - ALIBAUG
1RAMESH AHUJA (MIS),MAHADEV HEALTHCARE - MULUND
1RAMESH AHUJA (MIS),CARDINAL HEALTHCARE - DOMBIVALI(E)
1ROHIT CHALKE (MIS),SAMARTH MEDICAL -SINNAR
1ROHIT CHALKE (MIS),MEDILINE PHARMA - SINNAR
1ROHIT CHALKE (MIS),SHRIPAD PHARMA - NASIK
1ROHIT CHALKE (MIS),MALEGAON GENERIC - MALEGAON
1ROHIT CHALKE (MIS),ZAWAR TRADELINK - JALGAON
1ROHIT CHALKE (MIS),PRASHANT AGENCY - DHONDAICHA
1SACHI (MIS),MINISTRY OF RAILWAYS - SOLAPUR
1SACHI (MIS),BMC-KEM HOSPITAL & GSM COLLEGE
1SACHI (MIS),BMC-LTM MEDICAL COLLEGE
1SANTOSH KUMAR (MIS),HAFIZ PHARMACEUTICALS - MALEGAON
1SANTOSH KUMAR (MIS),BALAJI ENTERPRISES - DHULE
1SANTOSH KUMAR (MIS),D J PHARMA - DHULE
1SANTOSH KUMAR (MIS),SHRI RAM CORPORATION - DHULE XX
1SANTOSH KUMAR (MIS),KALPESH AGENCY - DHULE
1SANTOSH KUMAR (MIS),NAVNIT MED - MALEGAON
1SANTOSH KUMAR (MIS),SANGITA MEDICAL AND GENERAL STORES - MALEGAON
1SANTOSH KUMAR (MIS),VYANKATESH DISTRIBUTORS - CHALISGAON
1SANTOSH KUMAR (MIS),GOPLANI MEDICAL - CHALISGAON
1SANTOSH KUMAR (MIS),MDS PHARMA - JALGAON
1SANTOSH KUMAR (MIS),JAIN MEDICAL - DONDAICHA(DHULE)
1SANTOSH KUMAR (MIS),MEDWELL PHARMACEUTICALS - AHILYANAGAR
1SANTOSH KUMAR (MIS),RUSHI PHARMA - TAKLI DHOKESHWAR
1SANTOSH KUMAR (MIS),SHRI SAI PHARMA - LASALGOAN
1SANTOSH KUMAR (MIS),RUDRAKSH PHARMA - NASIK
1SANTOSH KUMAR (MIS),KALPATARU AGENCY - AHILYANAGAR-XX
1SANTOSH KUMAR (MIS),OM SURGICAL-AHILYANAGAR
1SANTOSH KUMAR (MIS),DIYA SURGICAL - PACHORA
1SANTOSH KUMAR (MIS),SHRI PHARMA - TARKPUR
1SANTOSH KUMAR (MIS),PRISHA PHARMA - NASIK
1SANTOSH KUMAR (MIS),SHRI SHESHNARAYAN MEDICO-AKOLE
1SANTOSH KUMAR (MIS),LATHI AGENCIES - SAMBHAJINAGAR
1SANTOSH KUMAR (MIS),LIFE MEDICAL-SAMBHAJINAGAR
1SANTOSH KUMAR (MIS),KALIKA PHARMA AND SURGICALS-PATHARDI
1SANTOSH KUMAR (MIS),POONAM PHARMA -RAHURI
1SANTOSH KUMAR (MIS),KIRAN AGENCY-NASIK
1SANTOSH KUMAR (MIS),PRABHU PHARMA - ULHASNAGAR
1SANTOSH KUMAR (MIS),SHRIJI DISTRIBUTORS - NASIK
1SANTOSH KUMAR (MIS),KAMAL DIST - SAMBHAJINAGAR
1SANTOSH KUMAR (MIS),DATE PHARMA - NASIK
1SANTOSH KUMAR (MIS),ARMAX PHARMA - SAMBHAJINAGAR
1SANTOSH KUMAR (MIS),RIDDHI MEDICAL AGENCY - NASHIK
1SANTOSH KUMAR (MIS),RAJ PHARMA - JALGAON(RAHUL)
1SANTOSH KUMAR (MIS),SUKHAKARTA DISTRIBUTORS-LASALGAON
1SANTOSH KUMAR (MIS),NEW LAXMI MEDICAL STORES-MALEGAON
1SANTOSH KUMAR (MIS),S.D.P MEDICAL - DHULE
1SANTOSH KUMAR (MIS),PRASHANT AGENCY - DHONDAICHA
1SANTOSH KUMAR (MIS),SKYLINE PHARMA - NASHIK
1SANTOSH KUMAR (MIS),MAHADEV (PUNJABI) - NASIK
1SANTOSH KUMAR (MIS),SUN PHARMA - DHULE
1SANTOSH KUMAR (MIS),OM SAI PHARMA - YEOLA
1SANTOSH KUMAR (MIS),SHRI PHARMA-SAMBHAJINAGAR
1SANTOSH KUMAR (MIS),PARAKH MEDICOS- RAHURI
1SANTOSH KUMAR (MIS),MEDI-X PHARMA - SAMBHAJINAGAR
1SANTOSH KUMAR (MIS),SHRI SWAMI SAMARTH AGENCIES - NASHIK
1SANTOSH KUMAR (MIS),PAWAR AGENCIES - MALEGAON
1SANTOSH KUMAR (MIS),GREEN JANATA MEDICINE-MALEGAON
1SANTOSH KUMAR (MIS),SHRI KRISHNA DIST-SAMBHAJINAGAR
1SANTOSH KUMAR (MIS),VISHAL PHARMA AGENCIES - NASHIK
1SANTOSH KUMAR (MIS),LIFE MEDICAL - MALEGAON
1SANTOSH KUMAR (MIS),SANDEEP MEDICOS - AHILYANAGAR
1SANTOSH KUMAR (MIS),AARUSHI MEDICAL STORES - PATHARDI
1SANTOSH KUMAR (MIS),ASHWIN MEDICOS - RAHATA
1SANTOSH KUMAR (MIS),SAMPADA PHARMA-TAKLI DHOKESHWAR
1SANTOSH KUMAR (MIS),SHRI GAJANAN AGENCIES - PATHARDI
1SANTOSH KUMAR (MIS),RIDDHI SIDDHI PHARMA - JALGAON
1SANTOSH KUMAR (MIS),DEEPKAMAL MEDICAL - Shahada
1SANTOSH KUMAR (MIS),TEJAS DISTRIBUTERS - DHULE
1SANTOSH KUMAR (MIS),SAMIR MEDICALS-DHULE
1SANTOSH KUMAR (MIS),ARIHANT DIST - NANDURBAR
1SANTOSH KUMAR (MIS),GLOBAL WELLNESS - BHUSAWAL
1SANTOSH KUMAR (MIS),JAIN DISTRIBUITORS-PAITHAN
1SANTOSH KUMAR (MIS),NEW JANATA PHARMA-NASHIK
1SANTOSH KUMAR (MIS),SAMARTH (YASHWANT) - SAMBHAJINAGAR
1SANTOSH KUMAR (MIS),SEVA SURGINET & MEDICOS-NASIK
1SANTOSH KUMAR (MIS),RELAX MEDICAL - SAMBHAJINAGAR
1SANTOSH KUMAR (MIS),YASHODA MEDICO - NANDURBAR
1SHANKAR BENGADE (MIS),SHRI SAMARTH PHARMA - MIRAJ
1SHANKAR BENGADE (MIS),RAJLAXMI MEDICAL - MASUR (KARAD)
1SHANKAR BENGADE (MIS),MAHAVIR MEDICAL STORES - SANGLI
1SHANKAR BENGADE (MIS),V D HEALTHCARE - KOLHAPUR
1SHANKAR BENGADE (MIS),SHRI PHARMA- (NAGTHANE)SATARA
1SHANKAR BENGADE (MIS),PIONEER  MEDICAL STORES-ICHALKARANJI
1SHANKAR BENGADE (MIS),GANESH PHARMA-BARSHI
1SHANKAR BENGADE (MIS),OTARI DIST - SANGLI
1SHANKAR BENGADE (MIS),SHIV MEDILIFE PHARMA - MOHAL
1SHANKAR BENGADE (MIS),LAXMIRAJ PHARMA -KOLHAPUR
1SHANKAR BENGADE (MIS),VENKATESH PHARMACEUTICALS - PHALTAN
1SHANKAR BENGADE (MIS),SUSHEEL - NIPANI
1SHANKAR BENGADE (MIS),SHRI JYOTI AND MEDICAL STORE - KOKRUD
1SHANKAR BENGADE (MIS),TEJAS PHARMA -SATARA
1SHANKAR BENGADE (MIS),SHRI OM MEDICAL - KAVATHE MAHANKAL
1SHANKAR BENGADE (MIS),AVNI MEDICAL AGENCY - SATARA
1SHANKAR BENGADE (MIS),SUSHIL PHARMA - KOLHAPUR
1SHANKAR BENGADE (MIS),HARSH PHARMA - HATKANANGALE
1SHANKAR BENGADE (MIS),MORYA DISTRIBUTOR - KOLHAPUR
1SHANKAR BENGADE (MIS),SAINATH PHARMA - MUNDHE(KARAD)
1SHANKAR BENGADE (MIS),DATTA PHARMA  - SATARA
1SHANKAR BENGADE (MIS),SIDDHI PHARMA - KOLHAPUR
1SHANKAR BENGADE (MIS),AVATAR DIST - ICHALKANJI
1SHANKAR BENGADE (MIS),S.S.PHARMA - KOLHAPUR
1SHANKAR BENGADE (MIS),SOFT TOUCH-KOLHAPUR
1SHANKAR BENGADE (MIS),SWARA DIST - MIRAJ
1SHANKAR BENGADE (MIS),OM SURGICAL (MURLI) - KOLHAPUR
1SHANKAR BENGADE (MIS),RIDDHI SIDDHI - ICHALKANJI
1SHANKAR BENGADE (MIS),SHRI NARAYANI DIST - KOLHAPUR
1SHANKAR BENGADE (MIS),REMEDIUM PLUS - KOREGAON
1SHANKAR BENGADE (MIS),PMBJP - JATH
1SHANKAR BENGADE (MIS),SHRI DATTA PHARMA - TEMBHURNI (PRASAD)
1SHANKAR BENGADE (MIS),S.S.DIST - MADHAVNAGAR
1SHANKAR BENGADE (MIS),J.P.TRADERS-KOLHAPUR (NEW)
1SHIFA (MIS),UJS PHARMA LLP (SALE)
1SHIFA (MIS),KOKILABEN DHIRUBHAI AMBANI HOSP (SATARA)
1SHIFA (MIS),PMB JANAUSHADI KENDRA-VASAI EAST
1SHIFA (MIS),9- MAHENDRA PATIL
1SHIFA (MIS),KOKILABEN HOSPITAL-ANDHERI
1SHIFA (MIS),KESH-KAYA HAIR SKIN - RATNAGIRI
1SHIFA (MIS),Ramesh Medical & General Store- JALNA
1SHIFA (MIS),CITRA PHARMACEUTICALS - WEST BENGAL
1SHIFA (MIS),Life Line Enterprises-Karad
1SHIFA (MIS),9- KINNARI
1SHIFA (MIS),ANKW PHARMA RETAIL - FARIDABAD
1SHIFA (MIS),INDIA CHEMIST - NAVSARI
1SHIFA (MIS),PREM MEDICALS - BHAGALPUR
1SHIFA (MIS),VIJAY ANAND ENTERPRISE- BANDRA
1SHIFA (MIS),B & B PHARMACEUTICALS - KASHMIR
1SHIFA (MIS),A TO Z MEDICAL AGENCY - RAJASTHAN
1SHIFA (MIS),APURVA SHAH RESIDENCE
1SHIFA (MIS),MEDICARE ENTERPRISES - PANDHARPUR
1SHIFA (MIS),KOKILABEN DHIRUBHAI HOSPITAL - GONDIA
1SHIFA (MIS),MED SAVE BUDGET PHARMA - KERELA
1SHIFA (MIS),..NEW CODE CHALLAN BILLS
1SHIFA (MIS),Medfarm Medicine Store -  Chandpur
1SHIFA (MIS),SRUJAN  PHARMA - TELANGANA
1SHIFA (MIS),Ayush  Hospital - Murud Janjira
1SHIFA (MIS),MAANAND HEALTHCARE- BHIWANDI
1SHIFA (MIS),BHARTIYA JANAUSHADI GENERIC - BORIVALI
1SUMIT NAITAM (MIS),MAULI PHARMA AGENCY -BRAMAHAPURI
1SUMIT NAITAM (MIS),SARTHAK PHARMA - CHANDUR BAZAR
1SUMIT NAITAM (MIS),ANAND AGENCIES - CHIKHLI
1SUMIT NAITAM (MIS),RASHI PHARMA - YAVATMAL
1SUMIT NAITAM (MIS),ASHTAVINAYAK MEDICAL - CHANDRAPUR
1SUMIT NAITAM (MIS),MOKSH PHARMA - AKOLA
1SUMIT NAITAM (MIS),SANJARIV PHARMA - NAGPUR
1SUMIT NAITAM (MIS),PREM MEDICAL - AMRAVATI
1SUMIT NAITAM (MIS),RAJ MEDICOS-DHAD
1SUMIT NAITAM (MIS),SHRI JAGDISH PHARMA-NAGPUR
1SUMIT NAITAM (MIS),MAHAVIR MEDISURGE-AMRAVATI
1SUMIT NAITAM (MIS),ARNAV MEDICOS - NAGPUR
1SUMIT NAITAM (MIS),JYOTIDIP TRADERS - NAGPUR
1SUMIT NAITAM (MIS),S N PHARMA-NAGPUR
1SUMIT NAITAM (MIS),LIFE CARE MEDICOSE-WASHIM
1SUMIT NAITAM (MIS),SAI KRUPA MEDI AGENCY-AKOLA
1SUMIT NAITAM (MIS),SHRI DATTA - KANHAN(NAGPUR) NEW GST NO
1SUMIT NAITAM (MIS),PATEL MEDICAL-AMRAVATI
1SUMIT NAITAM (MIS),SATGURU SURGIVAC - AMRAVATI
1SUMIT NAITAM (MIS),VIDARBH PHARMA - WARDHA
1SUMIT NAITAM (MIS),PARAG PHARMA - YAVATMAL
1SUMIT NAITAM (MIS),SUKHAKARTA DISTRIBUTORS- UMARKHED
1SUMIT NAITAM (MIS),PHARMA TRADLINK & SUR-BULDANA
1SUMIT NAITAM (MIS),SHRI DIST - KHAMGAON
1SUMIT NAITAM (MIS),SHRI DATTA MEDICAL-AKOLA
1SUMIT NAITAM (MIS),ANAGHA PHARMACEUTICALS-BHANDARA
1SUMIT NAITAM (MIS),ATHARVA HEALTHCARE - AKOLA
1SUMIT NAITAM (MIS),UNITED PHARMA - CHANDRAPUR
1SUMIT NAITAM (MIS),NANDLAL PHARMA - SHINDEWAHI
1SUMIT NAITAM (MIS),SHIVKRUPA AGENCIES - CHANDRAPUR
1SUMIT NAITAM (MIS),GET LIFE PHARMA - CHANDRAPUR
1SUMIT NAITAM (MIS),FISSION PHARMA - WANI(YAVATMAL)
1SUMIT NAITAM (MIS),SHREYASH DIST-WANI
1SUMIT NAITAM (MIS),SHIVRAY PHARMA-RISOD
1SUMIT NAITAM (MIS),GURU GAJANAN MEDICAL&GENNAL-RISOD(WASHIM)
1SUMIT NAITAM (MIS),CHIRAYU - CHIKHLI
1SUMIT NAITAM (MIS),MAA SHARDA AGENCIES - MURTIZAPUR
1SUMIT NAITAM (MIS),THE RATHI (SHEKH) - BULDHANA
1SUMIT NAITAM (MIS),PRASHANT AGENCIES - BULDHANA
1SUMIT NAITAM (MIS),SHRI SAI SURGICAL - AMRAVATI
1SUMIT NAITAM (MIS),VIGHNAHARTA SALES-NAGPUR
1SUMIT NAITAM (MIS),S.PHARMA - PUSAD
1SUMIT NAITAM (MIS),SUVARNA AGENCY - AMRAVATI
1SUMIT NAITAM (MIS),NEW SUPER DRUG - NAGPUR
1SUMIT NAITAM (MIS),AMBE REMEDIES - NAGPUR
1SUMIT NAITAM (MIS),UNIQUE DISTRIBUTORS-NAGPUR
1SUMIT NAITAM (MIS),FIRST PHARMACY-NAGPUR
1SUMIT NAITAM (MIS),JAY GANESH AGECY-WASHIM
1SUMIT NAITAM (MIS),ANANYA MEDICAL STORE - UMARKHED
1SUMIT NAITAM (MIS),GOTE DISTRIBUTORS-WASHIM
1SUMIT NAITAM (MIS),PHARMA TRADE LINK - WARDHA
1SUMIT NAITAM (MIS),GOVIND MEDICAL -CHIKHLI-XX
1SUMIT NAITAM (MIS),JAI AMBE PHARMA - NAGPUR
1SUMIT NAITAM (MIS),YASH MEDILINE-WARDHA
1SUMIT NAITAM (MIS),NAVBHARAT - WARDHA
1SUMIT NAITAM (MIS),GOURI AGENCIES - AMRAVATI
1SUMIT NAITAM (MIS),UDASI MEDICAL AGE - BRAMAHAPURI
1SUMIT NAITAM (MIS),CHOUDHARI TRADERS-AMRAVATI
1SUMIT NAITAM (MIS),XXXX JOVIAL PHARMACEUTICALS - NAGPUR-XX
1SUMIT NAITAM (MIS),SAMRAT MEDICOSE - NAGPUR
1SUMIT NAITAM (MIS),SUPREME SURGICLAS - CHANDRAPUR
1SUMIT NAITAM (MIS),MAULI PHARMA - UMARKHED
1SUMIT NAITAM (MIS),NATH PHARMA - BULDHANA
1SUMIT NAITAM (MIS),ARIHANT AGENCIES-NAGPUR       .
1SUMIT NAITAM (MIS),POSH PHARMA - YAVATMAL
1SUMIT NAITAM (MIS),DAWASETU PRIVATE LIMITED - NAGPUR
1SUMIT NAITAM (MIS),AMBICA - PARATWADA
1SUMIT NAITAM (MIS),SHRIKRUSHNA PHARMA - PARATWADA
1SUMIT NAITAM (MIS),NAVRATNA MEDICOS - AKOLA
1SUMIT NAITAM (MIS),SHRADDHA MEDICAL-CHIKHALI
1SUMIT NAITAM (MIS),JAI SHANKAR - KHAMGAON
1SUMIT NAITAM (MIS),NAVINYA PHARMA-AKOLA
1SUMIT NAITAM (MIS),CHANDAN MEDICO - LONAR
1SUMIT NAITAM (MIS),UNNATI DIST - NAGPUR
1SUMIT NAITAM (MIS),SHRI GANESH MEDICAL-AKOLA
1SUMIT NAITAM (MIS),SHRI GAJANAN MEDICAL - PUSAD
1SUMIT NAITAM (MIS),VIJAY AGENCIES-KHAMGAON
1SUMIT NAITAM (MIS),GENERICURE-NAGPUR
1SUMIT NAITAM (MIS),TIRUPATI DISTRIBUTORS - RISOD
1SUMIT NAITAM (MIS),GAVHANE MEDICALS - CHIKHLI
1SUMIT NAITAM (MIS),TWINS PHARMA - NAGPUR
1SUMIT NAITAM (MIS),TIRUPATI MEDICAL - GONDIA
1SUMIT NAITAM (MIS),SAI AGENCIES -NAGPUR
1SUMIT NAITAM (MIS),TULJAI PHARMA & SURGICAL-RISOD
1SUMIT NAITAM (MIS),JAY BHOLE PHARMA - AMRAVATI
1SUMIT NAITAM (MIS),SURGICO HEALTHCARE -AMRAVATI
1SUMIT NAITAM (MIS),ROTATION PHARMACEUTICAL - AMRAVATI
1SUMIT NAITAM (MIS),ROYAL PHARMA - AKOLA
1SUMIT NAITAM (MIS),UNIQUE ENTERPRISES - NAGPUR
1SUMIT NAITAM (MIS),MAULI MEDICAL AGENCY - AKOLA
1SUMIT NAITAM (MIS),JAYWANT MEDICAL - PUSAD
1SUMIT NAITAM (MIS),SHRI MEDICAL AGENCIES - WASHIM
1SUMIT NAITAM (MIS),MAHARSHI PHARMA - CHANDRAPUR
1SUMIT NAITAM (MIS),JADHAO MEDICAL STORES - AMRAVATI
1SUMIT NAITAM (MIS),S.R.PHARMATECH - NAGPUR
1SUMIT NAITAM (MIS),GAURI MEDICALS - PUSAD
1SUMIT NAITAM (MIS),GITESH SALES - AMRAVATI
1SUMIT NAITAM (MIS),MANDAI MEDICAL AGENCY - LONAR
1SUMIT NAITAM (MIS),SAINATH MEDICOS - NAGPUR
1SUMIT NAITAM (MIS),JOVIAL PHARMACEUTICALS - NAGPUR
1SUMIT NAITAM (MIS),HARKUT PHARMA - AMRAVATI
1SUMIT NAITAM (MIS),KALPESH SURGICO - AMRAVATI
1SWAPNALI (MIS),AZKA MEDTRADE - SAKINAKA
1SWAPNALI (MIS),FEDELTY HEALTHCARE PVT LTD. - FORT
1SWAPNALI (MIS),DME REMEDIES PVT LTD-AIROLI
1SWAPNALI (MIS),EVERSHINE - JOGESHWARI
1SWAPNALI (MIS),SIDDHESHWAR PHARMA - BADLAPUR
1SWAPNALI (MIS),HAVISH PHARMA - DOMBIVALI
1SWAPNALI (MIS),RITICAL HEALTHCARE - MIRA ROAD
1SWAPNALI (MIS),CARE SURIGICAL - NALASOPARA
1SWAPNALI (MIS),RIGAL PHARMA-GOREGAON
1SWAPNALI (MIS),SAMARATH MULTIBIZ INDIA - SAMBHAJINAGAR
1SWAPNALI (MIS),LIFE GUARD - AHILYANAGAR
1SWAPNALI (MIS),JAIN MEDISURGE - DAHISAR
1SWAPNALI (MIS),YASH PHARMA - MALEGAON
1SWAPNALI (MIS),KALASH AGENCY-THANE
1SWAPNALI (MIS),OM PHARMA - DHARAVI
1SWAPNALI (MIS),RAJESH PHARMA -SEWRI
1SWAPNALI (MIS),SHRI GANESH MEDICAL AGENCY-GHATKOPAR
1SWAPNALI (MIS),HETVI SURGICAL - MULUND
1SWAPNALI (MIS),PARKSLEY GLOBAL PVT.LTD
1SWAPNALI (MIS),MANGLAM PHARMA - SHAHAPUR
1SWAPNALI (MIS),ANANT MEDICARE - NERUL
1SWAPNALI (MIS),BHARTI DISTRIBUTORS - MIRAJ
1SWAPNALI (MIS),PARK CHEM DRUGS - KHED
1SWAPNALI (MIS),SHRI PANCHAKRUSHNA - SINNAR
1SWAPNALI (MIS),MUNANI PHARMACEUTICAL PVT LTD (SALE)        .
1SWAPNALI (MIS),ARHAM DIST - DAWA BAZAR
1SWAPNALI (MIS),NAVINO - ULHASNAGAR
1SWAPNALI (MIS),LOK AUSHADHI STORE-BORIVALI
1SWAPNALI (MIS),NAMISH SURGICAL - ISLAMPUR
1SWAPNALI (MIS),PARAM AGENCIES - MIRAJ
1SWAPNALI (MIS),SUNNY PHARMA - SATARA
1SWAPNALI (MIS),MAHAVIR PHARMA-KALYAN
1SWAPNALI (MIS),DEVA LIFESCIENCES - AHILYANAGAR
1SWAPNALI (MIS),SUPEKAR AGENCIES - AHILYANAGAR
1SWAPNALI (MIS),RAVI PHARMA - MANGAON
1SWAPNALI (MIS),GAUTAM PHARMA - DAWA BAZAR (SALE)
1SWAPNALI (MIS),DATTAKRUPA DIST - KAMOTHE
1SWAPNALI (MIS),TRIMURTI ENTERPRISES-THANE
1SWAPNALI (MIS),ASHWIN MEDICOS - RAHATA
1SWAPNALI (MIS),SIDDH POOJA HOSPITAL-SANPADA
1SWAPNALI (MIS),D M ENTERPRISES - RABALE
1SWAPNALI (MIS),VARDHAMAN DIST - VASHI
1SWAPNALI (MIS),MAHAVIR PHARMA - AHILYANAGAR
1SWAPNALI (MIS),AYUSH PHARMA - PATHARDI
1SWAPNALI (MIS),VARAD MEDICAL-VAIJAPUR
1SWAPNALI (MIS),KARWA PHARMA - SAMBHAJINAGAR
1SWAPNALI (MIS),THAKKAR PHARMA - GHATKOPAR
1SWAPNALI (MIS),ARM PHARMA-SAKINAKA
1SWAPNALI (MIS),PHARMACIA HEALTHCARE-THANE
